timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672065940323,1833,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-43,text,false,"The operation lasted too long: It took 1,833 milliseconds, but should not have lasted longer than 1,000 milliseconds.",670,50500,100,100,https://market-final-project.herokuapp.com/seller/product,1833,0,0
1672065941795,441,POST LOGIN,201,Created,Thread Group Normal Test 1-68,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,441,0,0
1672065935680,6640,POST LOGIN,201,Created,Thread Group Normal Test 1-72,text,false,"The operation lasted too long: It took 6,640 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6640,0,0
1672065935758,6789,POST LOGIN,201,Created,Thread Group Normal Test 1-75,text,false,"The operation lasted too long: It took 6,789 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6789,0,0
1672065935258,7525,POST LOGIN,201,Created,Thread Group Normal Test 1-59,text,false,"The operation lasted too long: It took 7,525 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7525,0,0
1672065935259,7688,POST LOGIN,201,Created,Thread Group Normal Test 1-51,text,false,"The operation lasted too long: It took 7,688 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7688,0,0
1672065935327,7720,POST LOGIN,201,Created,Thread Group Normal Test 1-69,text,false,"The operation lasted too long: It took 7,720 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7720,0,0
1672065941909,1152,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-64,text,false,"The operation lasted too long: It took 1,152 milliseconds, but should not have lasted longer than 1,000 milliseconds.",670,50482,100,100,https://market-final-project.herokuapp.com/seller/product,1152,0,0
1672065942128,941,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-15,text,true,,4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,940,0,0
1672065942157,928,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-43,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,928,0,0
1672065942237,848,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-68,text,true,,670,50428,100,100,https://market-final-project.herokuapp.com/seller/product,848,0,0
1672065942157,928,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-37,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,928,0,0
1672065942321,854,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-72,text,true,,670,50464,100,100,https://market-final-project.herokuapp.com/seller/product,854,0,0
1672065935755,7516,POST LOGIN,201,Created,Thread Group Normal Test 1-73,text,false,"The operation lasted too long: It took 7,516 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7516,0,0
1672065943062,272,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-64,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,272,0,0
1672065943086,279,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-43,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44124,279,0,0
1672065935772,7609,POST LOGIN,201,Created,Thread Group Normal Test 1-79,text,false,"The operation lasted too long: It took 7,609 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7609,0,0
1672065943087,306,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-68,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,306,0,0
1672065943177,289,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-72,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,289,0,0
1672065942784,789,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-59,text,true,,670,50428,100,100,https://market-final-project.herokuapp.com/seller/product,789,0,0
1672065943334,278,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-64,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44125,278,0,0
1672065936306,7438,POST LOGIN,201,Created,Thread Group Normal Test 1-82,text,false,"The operation lasted too long: It took 7,438 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7438,0,0
1672065943475,322,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-72,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44127,321,0,0
1672065943613,276,DELETE SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-64,text,true,,322,436,100,100,https://market-final-project.herokuapp.com/seller/product/44125,276,0,0
1672065936333,7631,POST LOGIN,201,Created,Thread Group Normal Test 1-88,text,false,"The operation lasted too long: It took 7,631 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7631,0,0
1672065936335,7756,POST LOGIN,201,Created,Thread Group Normal Test 1-87,text,false,"The operation lasted too long: It took 7,756 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7756,0,0
1672065931877,12235,POST REGISTER,201,Created,Thread Group Normal Test 1-76,text,false,"The operation lasted too long: It took 12,235 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,728,100,100,https://market-final-project.herokuapp.com/auth/register,12235,0,820
1672065943273,841,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-73,text,true,,670,50509,100,100,https://market-final-project.herokuapp.com/seller/product,841,0,0
1672065943798,321,DELETE SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-72,text,true,,322,436,100,100,https://market-final-project.herokuapp.com/seller/product/44127,321,0,0
1672065943890,293,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-64,text,true,,4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,293,0,0
1672065936338,7924,POST LOGIN,201,Created,Thread Group Normal Test 1-86,text,false,"The operation lasted too long: It took 7,924 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7924,0,0
1672065936334,8048,POST LOGIN,201,Created,Thread Group Normal Test 1-91,text,false,"The operation lasted too long: It took 8,048 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,8048,0,0
1672065944121,344,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-72,text,true,,4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,344,0,0
1672065936336,8176,POST LOGIN,201,Created,Thread Group Normal Test 1-90,text,false,"The operation lasted too long: It took 8,176 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,8176,0,0
1672065932058,12613,POST REGISTER,201,Created,Thread Group Normal Test 1-78,text,false,"The operation lasted too long: It took 12,613 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,740,100,100,https://market-final-project.herokuapp.com/auth/register,12613,0,776
1672065931953,12718,POST REGISTER,201,Created,Thread Group Normal Test 1-77,text,false,"The operation lasted too long: It took 12,718 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,752,100,100,https://market-final-project.herokuapp.com/auth/register,12718,0,783
1672065936958,7870,POST LOGIN,201,Created,Thread Group Normal Test 1-29,text,false,"The operation lasted too long: It took 7,870 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7870,0,0
1672065944092,845,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-87,text,true,,670,50509,100,100,https://market-final-project.herokuapp.com/seller/product,845,0,0
1672065944673,338,POST LOGIN,201,Created,Thread Group Normal Test 1-78,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,338,0,0
1672065932237,13013,POST REGISTER,201,Created,Thread Group Normal Test 1-80,text,false,"The operation lasted too long: It took 13,013 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,752,100,100,https://market-final-project.herokuapp.com/auth/register,13013,0,776
1672065937645,7607,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-54,text,false,"The operation lasted too long: It took 7,607 milliseconds, but should not have lasted longer than 1,000 milliseconds.",4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,7607,0,0
1672065932356,12959,POST REGISTER,201,Created,Thread Group Normal Test 1-81,text,false,"The operation lasted too long: It took 12,959 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,12959,0,816
1672065932742,12581,POST REGISTER,201,Created,Thread Group Normal Test 1-85,text,false,"The operation lasted too long: It took 12,581 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,732,100,100,https://market-final-project.herokuapp.com/auth/register,12581,0,804
1672065944513,873,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-90,text,true,,670,50500,100,100,https://market-final-project.herokuapp.com/seller/product,872,0,0
1672065945254,289,GET BUYER PRODUCT BY BUYER PRODUCT ID,200,OK,Thread Group Normal Test 1-54,text,true,,931,413,100,100,https://market-final-project.herokuapp.com/buyer/product/28172,289,0,0
1672065938118,7425,POST LOGIN,201,Created,Thread Group Normal Test 1-49,text,false,"The operation lasted too long: It took 7,425 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7425,0,0
1672065938414,7251,POST LOGIN,201,Created,Thread Group Normal Test 1-46,text,false,"The operation lasted too long: It took 7,251 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7251,0,0
1672065945325,369,POST LOGIN,201,Created,Thread Group Normal Test 1-85,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,368,0,0
1672065945388,466,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-90,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,466,0,0
1672065938429,7436,POST LOGIN,201,Created,Thread Group Normal Test 1-50,text,false,"The operation lasted too long: It took 7,436 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7435,0,0
1672065938424,7671,POST LOGIN,201,Created,Thread Group Normal Test 1-28,text,false,"The operation lasted too long: It took 7,671 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7671,0,0
1672065938037,8095,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-7,text,false,"The operation lasted too long: It took 8,095 milliseconds, but should not have lasted longer than 1,000 milliseconds.",4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,8095,0,0
1672065933028,13113,POST REGISTER,201,Created,Thread Group Normal Test 1-89,text,false,"The operation lasted too long: It took 13,113 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,760,100,100,https://market-final-project.herokuapp.com/auth/register,13113,0,805
1672065945857,292,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-90,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44131,292,0,0
1672065933496,12714,POST REGISTER,201,Created,Thread Group Normal Test 1-94,text,false,"The operation lasted too long: It took 12,714 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,760,100,100,https://market-final-project.herokuapp.com/auth/register,12714,0,764
1672065946144,341,POST LOGIN,201,Created,Thread Group Normal Test 1-89,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,341,0,0
1672065945694,828,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-85,text,true,,670,50455,100,100,https://market-final-project.herokuapp.com/seller/product,828,0,0
1672065945666,863,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-46,text,true,,670,50419,100,100,https://market-final-project.herokuapp.com/seller/product,863,0,0
1672065939276,7338,POST LOGIN,201,Created,Thread Group Normal Test 1-17,text,false,"The operation lasted too long: It took 7,338 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7337,0,0
1672065939276,7426,POST LOGIN,201,Created,Thread Group Normal Test 1-14,text,false,"The operation lasted too long: It took 7,426 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7426,0,0
1672065939291,7551,POST LOGIN,201,Created,Thread Group Normal Test 1-67,text,false,"The operation lasted too long: It took 7,551 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7551,0,0
1672065933305,13550,POST REGISTER,201,Created,Thread Group Normal Test 1-92,text,false,"The operation lasted too long: It took 13,550 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,752,100,100,https://market-final-project.herokuapp.com/auth/register,13550,0,771
1672065933402,13457,POST REGISTER,201,Created,Thread Group Normal Test 1-93,text,false,"The operation lasted too long: It took 13,457 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,13457,0,808
1672065946096,814,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-28,text,true,,670,50455,100,100,https://market-final-project.herokuapp.com/seller/product,814,0,0
1672065946912,285,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-28,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,285,0,0
1672065939291,7919,POST LOGIN,201,Created,Thread Group Normal Test 1-62,text,false,"The operation lasted too long: It took 7,919 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7919,0,0
1672065946486,804,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-89,text,true,,670,50437,100,100,https://market-final-project.herokuapp.com/seller/product,804,0,0
1672065939297,8008,POST LOGIN,201,Created,Thread Group Normal Test 1-66,text,false,"The operation lasted too long: It took 8,008 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,8008,0,0
1672065946614,809,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-17,text,true,,670,50455,100,100,https://market-final-project.herokuapp.com/seller/product,809,0,0
1672065933593,13861,POST REGISTER,201,Created,Thread Group Normal Test 1-95,text,false,"The operation lasted too long: It took 13,861 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,13861,0,768
1672065933727,13808,POST REGISTER,201,Created,Thread Group Normal Test 1-96,text,false,"The operation lasted too long: It took 13,808 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,724,100,100,https://market-final-project.herokuapp.com/auth/register,13807,0,784
1672065933788,13748,POST REGISTER,201,Created,Thread Group Normal Test 1-97,text,false,"The operation lasted too long: It took 13,748 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,728,100,100,https://market-final-project.herokuapp.com/auth/register,13748,0,818
1672065933885,13690,POST REGISTER,201,Created,Thread Group Normal Test 1-98,text,false,"The operation lasted too long: It took 13,690 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,13690,0,818
1672065947291,288,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-89,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,288,0,0
1672065933974,13607,POST REGISTER,201,Created,Thread Group Normal Test 1-99,text,false,"The operation lasted too long: It took 13,607 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,720,100,100,https://market-final-project.herokuapp.com/auth/register,13607,0,757
1672065947536,335,POST LOGIN,201,Created,Thread Group Normal Test 1-96,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,335,0,0
1672065947576,382,POST LOGIN,201,Created,Thread Group Normal Test 1-98,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,382,0,0
1672065947579,389,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-89,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44135,389,0,0
1672065947211,804,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-62,text,true,,670,50473,100,100,https://market-final-project.herokuapp.com/seller/product,804,0,0
1672065947307,764,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-66,text,true,,670,50473,100,100,https://market-final-project.herokuapp.com/seller/product,764,0,0
1672065934081,14047,POST REGISTER,201,Created,Thread Group Normal Test 1-100,text,false,"The operation lasted too long: It took 14,047 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,736,100,100,https://market-final-project.herokuapp.com/auth/register,14047,0,797
1672065947968,291,DELETE SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-89,text,true,,322,436,100,100,https://market-final-project.herokuapp.com/seller/product/44135,291,0,0
1672065948016,330,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-62,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,330,0,0
1672065948259,299,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-89,text,true,,4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,298,0,0
1672065947872,775,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-96,text,true,,670,50482,100,100,https://market-final-project.herokuapp.com/seller/product,775,0,0
1672065947959,836,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-98,text,true,,670,50500,100,100,https://market-final-project.herokuapp.com/seller/product,836,0,0
1672065948648,283,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-96,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,283,0,0
1672065941794,7194,POST LOGIN,201,Created,Thread Group Normal Test 1-71,text,false,"The operation lasted too long: It took 7,194 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7194,0,0
1672065941788,7504,POST LOGIN,201,Created,Thread Group Normal Test 1-70,text,false,"The operation lasted too long: It took 7,504 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7504,0,0
1672065941821,7736,POST LOGIN,201,Created,Thread Group Normal Test 1-74,text,false,"The operation lasted too long: It took 7,736 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,7736,0,0
1672065943079,6646,GET BUYER PRODUCT BY BUYER PRODUCT ID,200,OK,Thread Group Normal Test 1-15,text,false,"The operation lasted too long: It took 6,646 milliseconds, but should not have lasted longer than 1,000 milliseconds.",931,413,100,100,https://market-final-project.herokuapp.com/buyer/product/28172,6646,0,0
1672065936384,13444,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-18,text,false,"The operation lasted too long: It took 13,444 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13444,0,0
1672065936373,13458,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-38,text,false,"The operation lasted too long: It took 13,458 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13458,0,0
1672065936391,13460,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-40,text,false,"The operation lasted too long: It took 13,460 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13460,0,0
1672065936397,13468,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-22,text,false,"The operation lasted too long: It took 13,468 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13468,0,0
1672065936577,13295,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-20,text,false,"The operation lasted too long: It took 13,295 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13295,0,0
1672065944184,5736,GET BUYER PRODUCT BY BUYER PRODUCT ID,200,OK,Thread Group Normal Test 1-64,text,false,"The operation lasted too long: It took 5,736 milliseconds, but should not have lasted longer than 1,000 milliseconds.",931,413,100,100,https://market-final-project.herokuapp.com/buyer/product/28172,5736,0,0
1672065944114,5947,POST LOGIN,201,Created,Thread Group Normal Test 1-76,text,false,"The operation lasted too long: It took 5,947 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5946,0,0
1672065949828,273,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-18,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44102,273,0,0
1672065949831,275,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-38,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44101,275,0,0
1672065936923,13282,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-53,text,false,"The operation lasted too long: It took 13,282 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13282,0,0
1672065949919,288,POST BUYER ORDER,201,Created,Thread Group Normal Test 1-64,text,true,,701,482,100,100,https://market-final-project.herokuapp.com/buyer/order,287,0,0
1672065936923,13367,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-9,text,false,"The operation lasted too long: It took 13,367 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13367,0,0
1672065937495,13011,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-84,text,false,"The operation lasted too long: It took 13,011 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,13011,0,0
1672065950289,278,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-9,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44108,278,0,0
1672065944673,6044,POST LOGIN,201,Created,Thread Group Normal Test 1-77,text,false,"The operation lasted too long: It took 6,044 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6044,0,0
1672065937884,12842,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-12,text,false,"The operation lasted too long: It took 12,842 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,12842,0,0
1672065944467,6262,GET BUYER PRODUCT BY BUYER PRODUCT ID,200,OK,Thread Group Normal Test 1-72,text,false,"The operation lasted too long: It took 6,262 milliseconds, but should not have lasted longer than 1,000 milliseconds.",931,413,100,100,https://market-final-project.herokuapp.com/buyer/product/28172,6262,0,0
1672065938023,12744,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-11,text,false,"The operation lasted too long: It took 12,744 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,12744,0,0
1672065950505,290,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-84,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44111,290,0,0
1672065950567,291,DELETE SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-9,text,true,,322,436,100,100,https://market-final-project.herokuapp.com/seller/product/44108,290,0,0
1672065950725,276,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-12,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44112,276,0,0
1672065950767,271,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-11,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44113,271,0,0
1672065950795,285,DELETE SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-84,text,true,,322,436,100,100,https://market-final-project.herokuapp.com/seller/product/44111,285,0,0
1672065945253,5905,POST LOGIN,201,Created,Thread Group Normal Test 1-80,text,false,"The operation lasted too long: It took 5,905 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5905,0,0
1672065950858,309,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-9,text,true,,4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,309,0,0
1672065951002,279,DELETE SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-12,text,true,,322,436,100,100,https://market-final-project.herokuapp.com/seller/product/44112,279,0,0
1672065945318,5966,POST LOGIN,201,Created,Thread Group Normal Test 1-81,text,false,"The operation lasted too long: It took 5,966 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5966,0,0
1672065951081,295,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-84,text,true,,4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,294,0,0
1672065951170,267,GET BUYER PRODUCT BY BUYER PRODUCT ID,200,OK,Thread Group Normal Test 1-9,text,true,,931,413,100,100,https://market-final-project.herokuapp.com/buyer/product/28172,267,0,0
1672065951281,298,GET BUYER PRODUCT,200,OK,Thread Group Normal Test 1-12,text,true,,4903,440,100,100,https://market-final-project.herokuapp.com/buyer/product?page=5&per_page=10&category_id=1,298,0,0
1672065939217,12383,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-25,text,false,"The operation lasted too long: It took 12,383 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,12383,0,0
1672065946212,5388,POST LOGIN,201,Created,Thread Group Normal Test 1-94,text,false,"The operation lasted too long: It took 5,388 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5388,0,0
1672065946134,5476,GET BUYER PRODUCT BY BUYER PRODUCT ID,200,OK,Thread Group Normal Test 1-7,text,false,"The operation lasted too long: It took 5,476 milliseconds, but should not have lasted longer than 1,000 milliseconds.",931,413,100,100,https://market-final-project.herokuapp.com/buyer/product/28172,5476,0,0
1672065939471,12211,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-27,text,false,"The operation lasted too long: It took 12,211 milliseconds, but should not have lasted longer than 1,000 milliseconds.",711,408,100,100,https://market-final-project.herokuapp.com/seller/product,12211,0,0
1672065951437,350,POST BUYER ORDER,201,Created,Thread Group Normal Test 1-9,text,true,,701,482,100,100,https://market-final-project.herokuapp.com/buyer/order,350,0,0
1672065946858,5009,POST LOGIN,201,Created,Thread Group Normal Test 1-92,text,false,"The operation lasted too long: It took 5,009 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5009,0,0
1672065951582,304,GET BUYER PRODUCT BY BUYER PRODUCT ID,200,OK,Thread Group Normal Test 1-12,text,true,,931,413,100,100,https://market-final-project.herokuapp.com/buyer/product/28172,303,0,0
1672065951601,316,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-25,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44114,315,0,0
1672065951609,325,POST BUYER ORDER,201,Created,Thread Group Normal Test 1-7,text,true,,701,482,100,100,https://market-final-project.herokuapp.com/buyer/order,325,0,0
1672065951158,785,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-80,text,true,,670,50500,100,100,https://market-final-project.herokuapp.com/seller/product,785,0,0
